,root_cause,score
0,app5,0
1,app6,0
2,app7,0
3,app8,0
4,host5,0
5,host6,0
6,host7,0
7,host8,0
8,app3,6
9,host3,6
10,sv2,6
11,host4,7
12,app4,10
13,app2,21
14,app1,22
15,host2,23
16,host1,27
17,sv1,27
