,root_cause,score
0,host4,81.0
1,app5,78.0
2,host3,77.0
3,sv2,75.0
4,host1,64.0
5,host5,62.0
6,host2,59.0
7,sv1,41.0
8,app2,17.0
9,app3,16.0
10,app8,9.0
11,app6,8.0
12,app7,5.0
13,host6,4.0
14,host8,4.0
15,app1,0.0
16,app4,0.0
17,host7,0.0
