,root_cause,score
0,app8,159.0
1,host4,81.0
2,host3,75.0
3,sv2,75.0
4,host5,72.0
5,host8,68.0
6,host1,53.0
7,app3,16.0
8,host2,11.0
9,app2,10.0
10,app7,9.0
11,sv1,9.0
12,host7,7.0
13,host6,5.0
14,app1,0.0
15,app4,0.0
16,app5,0.0
17,app6,0.0
