,root_cause,score
0,host4,320.0
1,host9,310.0
2,sv2,273.0
3,host1,231.0
4,app5,177.0
5,app9,176.0
6,app4,153.0
7,app8,100.0
8,host2,71.0
9,sv3,43.0
10,host8,35.0
11,app7,30.0
12,app6,25.0
13,sv1,24.0
14,host6,16.0
15,host7,16.0
16,app1,0.0
17,app2,0.0
18,app3,0.0
