,root_cause,score
0,host4,85.0
1,host9,74.0
2,sv2,63.0
3,host1,60.0
4,app9,46.0
5,app4,36.0
6,app5,34.0
7,app8,26.0
8,host2,20.0
9,sv3,14.0
10,app7,11.0
11,host8,11.0
12,sv1,8.0
13,app6,7.0
14,host7,3.0
15,host6,2.0
16,app1,0.0
17,app2,0.0
18,app3,0.0
