,root_cause,score
0,app5,320.0
1,sv2,306.0
2,host4,300.0
3,host3,287.0
4,host2,254.0
5,host5,247.0
6,host1,243.0
7,sv1,195.0
8,app3,63.0
9,app2,46.0
10,app6,41.0
11,app7,28.0
12,app8,26.0
13,host8,17.0
14,host6,14.0
15,host7,13.0
16,app1,0.0
17,app4,0.0
