,root_cause,score
0,app5,411.0
1,host3,271.0
2,host4,267.0
3,host5,259.0
4,host2,256.0
5,host1,252.0
6,sv2,210.0
7,sv1,188.0
8,app3,93.0
9,app2,61.0
10,app7,32.0
11,app6,30.0
12,app8,23.0
13,host6,18.0
14,host8,15.0
15,host7,14.0
16,app1,0.0
17,app4,0.0
