,root_cause,score
0,app5,398.0
1,host3,294.0
2,host2,269.0
3,host4,258.0
4,host5,246.0
5,host1,243.0
6,sv2,217.0
7,sv1,191.0
8,app2,72.0
9,app3,68.0
10,app6,42.0
11,app7,36.0
12,app8,24.0
13,host7,18.0
14,host6,17.0
15,host8,7.0
16,app1,0.0
17,app4,0.0
