,root_cause,score
0,host4,72.0
1,sv2,65.0
2,host2,58.0
3,host3,55.0
4,app4,54.0
5,host1,54.0
6,app3,24.0
7,sv1,24.0
8,app2,19.0
9,app5,7.0
10,app6,6.0
11,host6,4.0
12,app8,3.0
13,app7,2.0
14,host5,2.0
15,host7,1.0
16,app1,0.0
17,host8,0.0
