,root_cause,score
0,host4,340.0
1,host9,280.0
2,sv2,279.0
3,host1,233.0
4,app5,180.0
5,app9,177.0
6,app3,125.0
7,app8,90.0
8,host2,76.0
9,sv3,50.0
10,app7,46.0
11,host8,32.0
12,sv1,28.0
13,app6,25.0
14,host6,20.0
15,host7,19.0
16,app1,0.0
17,app2,0.0
18,app4,0.0
