,root_cause,score
0,app3,69.0
1,host9,67.0
2,host1,53.0
3,app9,37.0
4,app4,16.0
5,host2,14.0
6,sv1,9.0
7,app6,8.0
8,sv3,6.0
9,app8,5.0
10,host4,5.0
11,host7,4.0
12,host8,3.0
13,app7,2.0
14,host6,2.0
15,app1,0.0
16,app2,0.0
17,app5,0.0
18,sv2,0.0
