,root_cause,score
0,host4,265.0
1,sv2,259.0
2,host3,249.0
3,app4,231.0
4,host2,210.0
5,host1,186.0
6,app3,130.0
7,sv1,112.0
8,app2,57.0
9,app6,25.0
10,host5,24.0
11,app5,22.0
12,app8,11.0
13,host6,8.0
14,app7,5.0
15,host7,4.0
16,host8,2.0
17,app1,0.0
