,root_cause,score
0,host4,96.0
1,sv2,70.0
2,host1,62.0
3,host9,60.0
4,app9,51.0
5,app5,43.0
6,app3,37.0
7,app8,19.0
8,host2,14.0
9,host8,9.0
10,sv3,9.0
11,app6,8.0
12,sv1,8.0
13,app7,7.0
14,host6,5.0
15,host7,2.0
16,app1,0.0
17,app2,0.0
18,app4,0.0
