,root_cause,score
0,app4,273.0
1,host2,273.0
2,sv2,265.0
3,host4,249.0
4,host3,245.0
5,sv1,230.0
6,host1,213.0
7,app2,77.0
8,app3,63.0
9,app6,31.0
10,host5,20.0
11,app5,17.0
12,host6,15.0
13,app8,12.0
14,app7,8.0
15,host8,5.0
16,host7,4.0
17,app1,0.0
