,root_cause,score
0,host4,92.0
1,host9,65.0
2,sv2,65.0
3,host1,54.0
4,app5,43.0
5,app3,31.0
6,app9,21.0
7,host2,20.0
8,app8,19.0
9,app12,6.0
10,host7,6.0
11,host8,6.0
12,app6,5.0
13,app7,5.0
14,sv3,4.0
15,host6,3.0
16,sv1,3.0
17,app13,1.0
18,host10,1.0
19,app1,0.0
20,app2,0.0
21,app4,0.0
22,app10,0.0
23,app11,0.0
24,app14,0.0
25,sv4,0.0
