,root_cause,score
0,host4,312.0
1,host9,302.0
2,sv2,264.0
3,host1,222.0
4,app9,170.0
5,app5,167.0
6,app3,135.0
7,app8,107.0
8,host2,78.0
9,host7,43.0
10,sv3,40.0
11,app6,33.0
12,host8,26.0
13,sv1,25.0
14,app7,23.0
15,app12,18.0
16,host6,18.0
17,host10,8.0
18,app13,4.0
19,app11,3.0
20,sv4,2.0
21,app1,0.0
22,app2,0.0
23,app4,0.0
24,app10,0.0
25,app14,0.0
