,root_cause,score
0,host4,101.0
1,host9,86.0
2,app8,76.0
3,sv2,74.0
4,host1,72.0
5,app9,67.0
6,app5,55.0
7,host2,50.0
8,host8,43.0
9,app3,33.0
10,sv1,32.0
11,app6,25.0
12,app13,24.0
13,app12,22.0
14,app7,20.0
15,sv3,19.0
16,host6,17.0
17,host7,17.0
18,host10,11.0
19,app11,6.0
20,app1,0.0
21,app2,0.0
22,app4,0.0
23,app10,0.0
24,app14,0.0
25,sv4,0.0
