,root_cause,score
0,app8,566.0
1,host4,324.0
2,host3,317.0
3,host8,314.0
4,host5,302.0
5,host9,285.0
6,sv2,284.0
7,host1,203.0
8,app3,68.0
9,app2,65.0
10,app4,65.0
11,host2,58.0
12,sv1,52.0
13,app7,45.0
14,host6,35.0
15,host7,17.0
16,app1,0.0
17,app5,0.0
18,app6,0.0
19,app9,0.0
