,root_cause,score
0,app8,156.0
1,host3,83.0
2,host4,72.0
3,host8,71.0
4,host9,71.0
5,sv2,70.0
6,host5,68.0
7,host1,56.0
8,app2,17.0
9,app3,17.0
10,app4,17.0
11,host2,16.0
12,host6,12.0
13,sv1,11.0
14,host7,7.0
15,app7,6.0
16,app1,0.0
17,app5,0.0
18,app6,0.0
19,app9,0.0
